Entry	Keywords
P41181	3D-structure; Cell membrane; Complete proteome; Cytoplasmic vesicle; Diabetes insipidus; Disease mutation; Glycoprotein; Golgi apparatus; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transmembrane; Transmembrane helix; Transport
P41182	3D-structure; Acetylation; Activator; Alternative splicing; Chromosomal rearrangement; Complete proteome; DNA-binding; Immunity; Inflammatory response; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
P41208	3D-structure; Acetylation; Calcium; Cell cycle; Cell division; Complete proteome; Cytoplasm; Cytoskeleton; DNA damage; DNA repair; Metal-binding; Mitosis; Nucleus; Phosphoprotein; Reference proteome; Repeat
P41212	3D-structure; Acetylation; Chromosomal rearrangement; Complete proteome; DNA-binding; Disease mutation; Isopeptide bond; Nucleus; Phosphoprotein; Proto-oncogene; Reference proteome; Repressor; Transcription; Transcription regulation; Ubl conjugation
P41214	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Initiation factor; Phosphoprotein; Polymorphism; Protein biosynthesis; Reference proteome
P41217	Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Immunoglobulin domain; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
P41218	3D-structure; Activator; Complete proteome; Cytoplasm; DNA-binding; Direct protein sequencing; Nucleus; Polymorphism; Reference proteome; Repressor; Transcription; Transcription regulation
P41219	Alternative splicing; Coiled coil; Complete proteome; Intermediate filament; Nitration; Phosphoprotein; Reference proteome
P41220	3D-structure; Alternative initiation; Cell cycle; Cell membrane; Complete proteome; Cytoplasm; Membrane; Mitochondrion; Nucleus; Phosphoprotein; Reference proteome; Signal transduction inhibitor; Translation regulation
P41221	Alternative splicing; Chondrogenesis; Complete proteome; Developmental protein; Differentiation; Disease mutation; Disulfide bond; Dwarfism; Extracellular matrix; Glycoprotein; Lipoprotein; Reference proteome; Secreted; Signal; Wnt signaling pathway
P41222	3D-structure; Complete proteome; Cytoplasm; Direct protein sequencing; Disulfide bond; Endoplasmic reticulum; Fatty acid biosynthesis; Fatty acid metabolism; Glycoprotein; Golgi apparatus; Isomerase; Lipid biosynthesis; Lipid metabolism; Membrane; Nucleus; Polymorphism; Prostaglandin biosynthesis; Prostaglandin metabolism; Reference proteome; Secreted; Signal; Transport
P41223	3D-structure; Acetylation; Alternative splicing; Complete proteome; Nucleus; Reference proteome
P41225	Complete proteome; DNA-binding; Developmental protein; Disease mutation; Mental retardation; Nucleus; Polymorphism; Reference proteome; Transcription; Transcription regulation
P41226	ATP-binding; Complete proteome; Direct protein sequencing; Ligase; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Ubl conjugation; Ubl conjugation pathway
P41227	Acetylation; Acyltransferase; Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Microphthalmia; Nucleus; Phosphoprotein; Reference proteome; Transferase
P41229	3D-structure; Alternative splicing; Biological rhythms; Chromatin regulator; Complete proteome; Dioxygenase; Disease mutation; Iron; Mental retardation; Metal-binding; Nucleus; Oxidoreductase; Phosphoprotein; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation; Zinc; Zinc-finger
P41231	3D-structure; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix
P41235	3D-structure; Acetylation; Alternative promoter usage; Alternative splicing; Complete proteome; DNA-binding; Diabetes mellitus; Disease mutation; Isopeptide bond; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Transcription; Transcription regulation; Ubl conjugation; Zinc; Zinc-finger
P41236	Acetylation; Carbohydrate metabolism; Complete proteome; Direct protein sequencing; Glycogen metabolism; Phosphoprotein; Protein phosphatase inhibitor; Reference proteome
P41238	Complete proteome; Cytoplasm; Hydrolase; Metal-binding; Polymorphism; Reference proteome; Zinc; mRNA processing
P41240	3D-structure; ATP-binding; Acetylation; Adaptive immunity; Cell membrane; Complete proteome; Cytoplasm; Immunity; Kinase; Magnesium; Manganese; Membrane; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; SH2 domain; SH3 domain; Transferase; Tyrosine-protein kinase
P41247	Alternative splicing; Complete proteome; Hydrolase; Lipid degradation; Lipid metabolism; Polymorphism; Reference proteome
P41250	3D-structure; ATP-binding; Acetylation; Aminoacyl-tRNA synthetase; Cell projection; Charcot-Marie-Tooth disease; Complete proteome; Cytoplasm; Disease mutation; Ligase; Mitochondrion; Neurodegeneration; Neuropathy; Nucleotide-binding; Phosphoprotein; Protein biosynthesis; Reference proteome
P41252	ATP-binding; Acetylation; Aminoacyl-tRNA synthetase; Complete proteome; Cytoplasm; Direct protein sequencing; Ligase; Nucleotide-binding; Phosphoprotein; Polymorphism; Protein biosynthesis; Reference proteome
P41271	3D-structure; Alternative splicing; Complete proteome; Direct protein sequencing; Disulfide bond; Reference proteome; Secreted; Signal; Tumor suppressor
P41273	3D-structure; Complete proteome; Cytokine; Membrane; Polymorphism; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
P41279	3D-structure; ATP-binding; Alternative initiation; Cell cycle; Complete proteome; Cytoplasm; Immunity; Kinase; Magnesium; Metal-binding; Nucleotide-binding; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome; Serine/threonine-protein kinase; Transferase
P41439	Alternative splicing; Complete proteome; Disulfide bond; Folate-binding; Glycoprotein; Receptor; Reference proteome; Secreted; Signal
P41440	Acetylation; Alternative splicing; Complete proteome; Folate-binding; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
P41567	3D-structure; Acetylation; Complete proteome; Initiation factor; Phosphoprotein; Polymorphism; Protein biosynthesis; Reference proteome
P41586	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Developmental protein; Differentiation; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Phosphoprotein; Receptor; Reference proteome; Signal; Spermatogenesis; Transducer; Transmembrane; Transmembrane helix
P41587	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Polymorphism; Receptor; Reference proteome; Signal; Transducer; Transmembrane; Transmembrane helix
P41594	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Phosphoprotein; Receptor; Reference proteome; Signal; Transducer; Transmembrane; Transmembrane helix
P41595	3D-structure; Behavior; Cell junction; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Lipoprotein; Membrane; Palmitate; Polymorphism; Receptor; Reference proteome; Synapse; Synaptosome; Transducer; Transmembrane; Transmembrane helix
P41597	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Host-virus interaction; Membrane; Phosphoprotein; Polymorphism; Receptor; Reference proteome; Sulfation; Transducer; Transmembrane; Transmembrane helix
P41732	Complete proteome; Disease mutation; Glycoprotein; Host-virus interaction; Membrane; Mental retardation; Reference proteome; Transmembrane; Transmembrane helix
P41743	3D-structure; ATP-binding; Acetylation; Complete proteome; Cytoplasm; Endosome; Kinase; Membrane; Metal-binding; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Proto-oncogene; Reference proteome; Serine/threonine-protein kinase; Transferase; Tumor suppressor; Zinc; Zinc-finger
P41968	Biological rhythms; Cell membrane; Complete proteome; G-protein coupled receptor; Glycoprotein; Lipoprotein; Membrane; Palmitate; Polymorphism; Receptor; Reference proteome; Transducer; Transmembrane; Transmembrane helix
P41970	Activator; Complete proteome; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repressor; Transcription; Transcription regulation
P42025	ATP-binding; Acetylation; Complete proteome; Cytoplasm; Cytoskeleton; Direct protein sequencing; Nitration; Nucleotide-binding; Polymorphism; Reference proteome
P42081	3D-structure; Adaptive immunity; Alternative splicing; Cell membrane; Complete proteome; Disulfide bond; Glycoprotein; Host cell receptor for virus entry; Host-virus interaction; Immunity; Immunoglobulin domain; Membrane; Polymorphism; Receptor; Reference proteome; Signal; Transmembrane; Transmembrane helix; Ubl conjugation
P42126	3D-structure; Acetylation; Alternative splicing; Complete proteome; Direct protein sequencing; Fatty acid metabolism; Isomerase; Lipid metabolism; Mitochondrion; Reference proteome; Transit peptide
P42127	3D-structure; Complete proteome; Disulfide bond; Glycoprotein; Knottin; Polymorphism; Reference proteome; Secreted; Signal
P42166	3D-structure; Acetylation; Alternative splicing; Cardiomyopathy; Chromosome; Coiled coil; Complete proteome; DNA-binding; Direct protein sequencing; Disease mutation; Nucleus; Pharmaceutical; Phosphoprotein; Polymorphism; Reference proteome
P42224	3D-structure; Acetylation; Activator; Alternative splicing; Antiviral defense; Coiled coil; Complete proteome; Cytoplasm; DNA-binding; Direct protein sequencing; Disease mutation; Host-virus interaction; Isopeptide bond; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; SH2 domain; Transcription; Transcription regulation; Ubl conjugation
P42226	3D-structure; Acetylation; Activator; Alternative splicing; Complete proteome; Cytoplasm; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; SH2 domain; Transcription; Transcription regulation
P42229	Activator; Alternative splicing; Complete proteome; Cytoplasm; DNA-binding; Lactation; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; SH2 domain; Transcription; Transcription regulation; Ubl conjugation
P42261	Alternative splicing; Cell junction; Cell membrane; Cell projection; Complete proteome; Disulfide bond; Endoplasmic reticulum; Glycoprotein; Ion channel; Ion transport; Ligand-gated ion channel; Lipoprotein; Membrane; Palmitate; Phosphoprotein; Polymorphism; Postsynaptic cell membrane; Receptor; Reference proteome; Signal; Synapse; Transmembrane; Transmembrane helix; Transport
P42262	3D-structure; Alternative splicing; Cell junction; Cell membrane; Complete proteome; Disulfide bond; Endoplasmic reticulum; Glycoprotein; Ion channel; Ion transport; Ligand-gated ion channel; Lipoprotein; Membrane; Palmitate; Phosphoprotein; Polymorphism; Postsynaptic cell membrane; RNA editing; Receptor; Reference proteome; Signal; Synapse; Transmembrane; Transmembrane helix; Transport
P42263	Alternative splicing; Cell junction; Cell membrane; Complete proteome; Disease mutation; Disulfide bond; Glycoprotein; Ion channel; Ion transport; Ligand-gated ion channel; Lipoprotein; Membrane; Mental retardation; Palmitate; Phosphoprotein; Polymorphism; Postsynaptic cell membrane; Receptor; Reference proteome; Signal; Synapse; Transmembrane; Transmembrane helix; Transport
P42285	ATP-binding; Acetylation; Complete proteome; Direct protein sequencing; Helicase; Hydrolase; Nucleotide-binding; Nucleus; Polymorphism; Reference proteome; Spliceosome; mRNA processing; mRNA splicing; rRNA processing
P42330	3D-structure; Alternative splicing; Complete proteome; Cytoplasm; NAD; NADP; Oxidoreductase; Polymorphism; Reference proteome
P42331	3D-structure; Alternative splicing; Coiled coil; Complete proteome; GTPase activation; Phosphoprotein; Polymorphism; Reference proteome
P42336	3D-structure; ATP-binding; Angiogenesis; Complete proteome; Disease mutation; Kinase; Nucleotide-binding; Polymorphism; Proto-oncogene; Reference proteome; Serine/threonine-protein kinase; Transferase
P42338	ATP-binding; Autophagy; Cell adhesion; Complete proteome; Cytoplasm; Endocytosis; Kinase; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transferase
P42345	3D-structure; ATP-binding; Acetylation; Complete proteome; Cytoplasm; Endoplasmic reticulum; Golgi apparatus; Kinase; Lysosome; Membrane; Mitochondrion; Mitochondrion outer membrane; Nucleotide-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Serine/threonine-protein kinase; TPR repeat; Transferase
P42356	ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Kinase; Membrane; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; Transferase
P42357	Alternative splicing; Complete proteome; Disease mutation; Histidine metabolism; Lyase; Phosphoprotein; Polymorphism; Reference proteome
P42566	3D-structure; Acetylation; Alternative splicing; Calcium; Cell membrane; Chromosomal rearrangement; Coated pit; Complete proteome; Cytoplasm; Endocytosis; Endosome; Membrane; Metal-binding; Phosphoprotein; Polymorphism; Protein transport; Proto-oncogene; Reference proteome; Repeat; SH3-binding; Transport; Ubl conjugation
P42568	3D-structure; Activator; Alternative splicing; Chromosomal rearrangement; Complete proteome; Isopeptide bond; Nucleus; Phosphoprotein; Proto-oncogene; Reference proteome; Transcription; Transcription regulation; Ubl conjugation
P42574	3D-structure; Acetylation; Apoptosis; Complete proteome; Cytoplasm; Direct protein sequencing; Hydrolase; Phosphoprotein; Polymorphism; Protease; Reference proteome; S-nitrosylation; Thiol protease; Zymogen
P42575	3D-structure; Acetylation; Alternative splicing; Apoptosis; Complete proteome; Hydrolase; Phosphoprotein; Polymorphism; Protease; Reference proteome; Thiol protease; Zymogen
P42658	3D-structure; Alternative splicing; Cell membrane; Complete proteome; Disease mutation; Disulfide bond; Glycoprotein; Membrane; Mental retardation; Neurodegeneration; Polymorphism; Reference proteome; Signal-anchor; Transmembrane; Transmembrane helix
P42677	3D-structure; Complete proteome; Direct protein sequencing; Metal-binding; Phosphoprotein; Reference proteome; Ribonucleoprotein; Ribosomal protein; Zinc; Zinc-finger
P42679	3D-structure; ATP-binding; Alternative splicing; Complete proteome; Cytoplasm; Kinase; Membrane; Nucleotide-binding; Phosphoprotein; Polymorphism; Reference proteome; SH2 domain; SH3 domain; Transferase; Tyrosine-protein kinase
